Asset Name,Asset Type,Cloud,Critical Alerts,High Alerts,Medium Alerts,Low Alerts,Informational Alerts,Critical Vulnerability,High Vulnerability,Medium Vulnerability,Low Vulnerability,Account ID,Account Name,Asset ID,Region ID,Region,Actions
"ec2-dev-fleet-mgmt-system-mgmt-backend-admin","EC2 Instance","aws",7,1,0,0,0,15,41,70,20,"595459082527","fms_dev - 595459082527","i-0ffdf937a092c86d5","ap-northeast-2","AWS Seoul",
"ec2-dev-fleet-mgmt-system-ufms-backend-business","EC2 Instance","aws",7,1,0,0,0,15,41,70,20,"595459082527","fms_dev - 595459082527","i-06b53f5a3f8b1d256","ap-northeast-2","AWS Seoul",
"ec2-dev-fleet-mgmt-system-ufms-frontweb","EC2 Instance","aws",7,1,0,0,0,14,39,69,20,"595459082527","fms_dev - 595459082527","i-06fe0142f6aa220b0","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-ufms-frontweb","EC2 Instance","aws",7,1,0,0,0,14,39,69,20,"642025919684","fms_stg - 642025919684","i-036b287bae17a0bed","ap-northeast-2","AWS Seoul",
"ec2-dev-fleet-mgmt-system-mgmt-frontweb","EC2 Instance","aws",7,1,0,0,0,14,39,69,20,"595459082527","fms_dev - 595459082527","i-0bd1ec4941cc515a1","ap-northeast-2","AWS Seoul",
"ec2-az01-prod-was2","EC2 Instance","aws",7,1,0,0,0,9,539,1604,145,"529826819432","U+iptv_aws_live - 529826819432","i-0a2bbd7b525e2b4c2","ap-northeast-2","AWS Seoul",
"ec2-az03-prod-was2","EC2 Instance","aws",7,1,0,0,0,9,538,1604,145,"529826819432","U+iptv_aws_live - 529826819432","i-07b71951ef98546a1","ap-northeast-2","AWS Seoul",
"ec2-prd-fleet-mgmt-system-ufms-device-gw(#1)","EC2 Instance","aws",7,1,0,0,0,17,168,505,53,"756588537635","fms_prd - 756588537635","i-085930910fa49cd1a","ap-northeast-2","AWS Seoul",
"ec2-prd-fleet-mgmt-system-ufms-frontweb(#1)","EC2 Instance","aws",7,1,0,0,0,16,163,501,44,"756588537635","fms_prd - 756588537635","i-0d7b28b4641b139e8","ap-northeast-2","AWS Seoul",
"ec2-prd-fleet-mgmt-system-ufms-gw-service(#2)","EC2 Instance","aws",7,1,0,0,0,17,168,505,53,"756588537635","fms_prd - 756588537635","i-0ea3cb600b9ca874e","ap-northeast-2","AWS Seoul",
"kokfit-API-AS","EC2 Instance","aws",4,3,1,0,0,30,1005,3185,145,"759727668558","onnetsolution - 759727668558","i-0ac5b1a402d0e314c","ap-northeast-2","AWS Seoul",
"kokfit-API-Main","EC2 Instance","aws",4,3,1,0,0,29,1021,3211,146,"759727668558","onnetsolution - 759727668558","i-0433a364b60f1e810","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-06-az2c","EC2 Instance","aws",7,1,0,0,0,23,214,584,52,"891376931275","aws-prd-mvoip010 - 891376931275","i-0caed339f82b12bfc","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-05-az2a","EC2 Instance","aws",7,1,0,0,0,22,206,557,47,"891376931275","aws-prd-mvoip010 - 891376931275","i-0395fd34fd1992973","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-01-az2a","EC2 Instance","aws",7,1,0,0,0,29,234,556,51,"891376931275","aws-prd-mvoip010 - 891376931275","i-0021ad841955f06c7","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-04-az2c","EC2 Instance","aws",7,1,0,0,0,22,206,557,47,"891376931275","aws-prd-mvoip010 - 891376931275","i-01c8e26a47d0db484","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-03-az2a","EC2 Instance","aws",7,1,0,0,0,22,206,557,47,"891376931275","aws-prd-mvoip010 - 891376931275","i-09c021bd633f992c4","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-10-az2c","EC2 Instance","aws",7,1,0,0,0,23,211,583,49,"891376931275","aws-prd-mvoip010 - 891376931275","i-0849508e9e9d83d1d","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-09-az2a","EC2 Instance","aws",7,1,0,0,0,23,211,583,52,"891376931275","aws-prd-mvoip010 - 891376931275","i-0f7f01f523eaeeb72","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-02-az2c","EC2 Instance","aws",7,1,0,0,0,22,206,557,50,"891376931275","aws-prd-mvoip010 - 891376931275","i-07843edb98a87b0a1","ap-northeast-2","AWS Seoul",
"ec2-prod-gitleaks-ucmp-gitleaks-BE","EC2 Instance","aws",7,1,0,0,0,31,492,1519,74,"945142638813","UCMP-Root - 945142638813","i-0203d8ff9b5d9e29b","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-07-az2a","EC2 Instance","aws",7,1,0,0,0,23,211,583,52,"891376931275","aws-prd-mvoip010 - 891376931275","i-0c655ebfada2e16e6","ap-northeast-2","AWS Seoul",
"ec2-an2-prod-mvoip-rtc-08-az2c","EC2 Instance","aws",7,1,0,0,0,23,216,587,52,"891376931275","aws-prd-mvoip010 - 891376931275","i-0eb3a859f609065c9","ap-northeast-2","AWS Seoul",
"uplus-device-worker-prod","EC2 Instance","aws",3,3,1,0,0,23,91,74,11,"771097826720","anypointmedia - uplus - 771097826720","i-08b1547074509bf9b","ap-northeast-2","AWS Seoul",
"uplus-device-worker-prod","EC2 Instance","aws",3,3,1,0,0,23,91,74,11,"771097826720","anypointmedia - uplus - 771097826720","i-0107fc4406b4295e5","ap-northeast-2","AWS Seoul",
"prometheus-prod","EC2 Instance","aws",0,5,2,0,0,5,389,1144,30,"771097826720","anypointmedia - uplus - 771097826720","i-00970cdf82fabefe3","ap-northeast-2","AWS Seoul",
"prod-admin-web-ui-2.32.11","EC2 Instance","aws",2,3,1,0,1,2,157,660,27,"771097826720","anypointmedia - uplus - 771097826720","i-0a68c0ff6fa18c871","ap-northeast-2","AWS Seoul",
"ec2-az2c-luiot-prd-wakeup2","EC2 Instance","aws",5,1,1,0,0,8,133,375,33,"743932516527","svcalliance3 - 743932516527","i-091b43afbbdb19b65","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-prd-wakeup1","EC2 Instance","aws",5,1,1,0,0,8,133,375,33,"743932516527","svcalliance3 - 743932516527","i-05b97e2eb2920241b","ap-northeast-2","AWS Seoul",
"ec2-stg-livc-temp-cdn-1","EC2 Instance","aws",4,2,1,0,0,12,418,892,198,"240297559337","U+Liveclass_DevEx - 240297559337","i-0e60aed1c81ed8a8f","ap-northeast-2","AWS Seoul",
"ec2-prod-LoadBastion-3","EC2 Instance","aws",0,5,2,0,0,56,1386,526,26,"140441624596","serviceqa - 140441624596","i-002629c7a642b93b1","ap-northeast-2","AWS Seoul",
"ec2-prod-LoadBastion-2","EC2 Instance","aws",0,5,2,0,0,56,1386,526,26,"140441624596","serviceqa - 140441624596","i-00f056ed85b50a799","ap-northeast-2","AWS Seoul",
"ec2-prod-LoadBastion-1","EC2 Instance","aws",0,5,2,0,0,56,1386,526,26,"140441624596","serviceqa - 140441624596","i-09b3352e1523a34c4","ap-northeast-2","AWS Seoul",
"ec2-prod-LoadBastion-0","EC2 Instance","aws",0,5,2,0,0,56,1386,526,26,"140441624596","serviceqa - 140441624596","i-0f151454361922d45","ap-northeast-2","AWS Seoul",
"ec2-prod-ares-api-az2a","EC2 Instance","aws",6,1,0,0,0,23,570,1059,119,"454916155748","lgukidsland - 454916155748","i-0b857f418e19dbd31","ap-northeast-2","AWS Seoul",
"ec2-prod-ares-api-az2a","EC2 Instance","aws",6,1,0,0,0,23,570,1059,119,"454916155748","lgukidsland - 454916155748","i-033c4d78df4225452","ap-northeast-2","AWS Seoul",
"ec2-prod-ares-api-az2a","EC2 Instance","aws",6,1,0,0,0,23,570,1059,119,"454916155748","lgukidsland - 454916155748","i-0c219d4a84c894321","ap-northeast-2","AWS Seoul",
"ec2-prod-ares-api-az2a","EC2 Instance","aws",6,1,0,0,0,22,546,1048,118,"454916155748","lgukidsland - 454916155748","i-03aa1ffc75a9a7d78","ap-northeast-2","AWS Seoul",
"ec2-az03-asg-prod-was2","EC2 Instance","aws",6,1,0,0,0,9,393,1179,70,"529826819432","U+iptv_aws_live - 529826819432","i-05e0b4bcf9ef15dba","ap-northeast-2","AWS Seoul",
"ec2-az01-asg-prod-was2","EC2 Instance","aws",6,1,0,0,0,9,393,1179,70,"529826819432","U+iptv_aws_live - 529826819432","i-0552317dd99c476ae","ap-northeast-2","AWS Seoul",
"ec2-lguf-dev1-was","EC2 Instance","aws",6,1,0,0,0,63,485,801,88,"519057813841","Flagship_app_dev - 519057813841","i-0b1da0459d740c33e","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-ex1-p2p1","EC2 Instance","aws",0,4,2,0,0,11,216,541,364,"501438500871","svcalliance2 - 501438500871","i-0a639469d4e14e631","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-ex1-p2p2","EC2 Instance","aws",0,4,2,0,0,11,217,541,365,"501438500871","svcalliance2 - 501438500871","i-03a97bd3028fbbd38","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-ex1-p2p3","EC2 Instance","aws",0,4,2,0,0,11,216,541,364,"501438500871","svcalliance2 - 501438500871","i-05b53852c50723e78","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-prx-piolink-01-Master","EC2 Instance","aws",0,4,2,0,0,10,27,30,3,"230837497989","awsprdclcc - 230837497989","i-0af8a47823ab9abe9","ap-northeast-2","AWS Seoul",
"COMM(STG)-DOCKER-REGI (SP:12/12)","EC2 Instance","aws",3,2,1,0,0,1,457,1559,38,"419420945181","aws-stgdev-msghub - 419420945181","i-0c8a763980d4d6da9","ap-northeast-2","AWS Seoul",
"ec2-qa-uplustvmoa-bastion-az2c","EC2 Instance","aws",0,4,2,0,0,22,632,2018,90,"222604853132","aws-qa-uplustvmoa - 222604853132","i-0de574b6b1ca94f11","ap-northeast-2","AWS Seoul",
"ec2-qa-uplustvmoa-bastion-az2a","EC2 Instance","aws",0,4,2,0,0,24,858,2835,131,"222604853132","aws-qa-uplustvmoa - 222604853132","i-09737528df64d34b8","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-prx-piolink-02-Backup","EC2 Instance","aws",0,4,2,0,0,10,27,30,3,"230837497989","awsprdclcc - 230837497989","i-0bc595dd124d6074a","ap-northeast-2","AWS Seoul",
"ec2-dev-aibzc-med-az2a-01","EC2 Instance","aws",4,1,1,0,0,12,168,2442,1362,"654654503693","aws-dev-mvoip070 - 654654503693","i-0a07f546d3f053cdd","ap-northeast-2","AWS Seoul",
"ec2-dev-aibzc-med-az2c-02","EC2 Instance","aws",4,1,1,0,0,10,154,2433,1362,"654654503693","aws-dev-mvoip070 - 654654503693","i-0ef9c77a3948a5f05","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-med-az2a-03","EC2 Instance","aws",4,1,1,0,0,10,160,2430,1362,"637423395933","aws-stg-mvoip070 - 637423395933","i-0e816470058f7a715","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-med-az2a-01","EC2 Instance","aws",4,1,1,0,0,12,176,2443,1362,"637423395933","aws-stg-mvoip070 - 637423395933","i-05b11e2a8b73831d7","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-med-az2c-02","EC2 Instance","aws",4,1,1,0,0,10,162,2433,1362,"637423395933","aws-stg-mvoip070 - 637423395933","i-09b8addb64c2a3a96","ap-northeast-2","AWS Seoul",
"ec2-prd-uplustvmoa-bastion-az2a","EC2 Instance","aws",0,4,2,0,0,32,698,2167,99,"339458293282","aws-prod-uplustvmoa - 339458293282","i-0465dbdb0d1eda762","ap-northeast-2","AWS Seoul",
"ec2-prd-uplustvmoa-bastion-az2c","EC2 Instance","aws",0,4,2,0,0,23,642,2043,97,"339458293282","aws-prod-uplustvmoa - 339458293282","i-06e93a3fedce1c00d","ap-northeast-2","AWS Seoul",
"Atlantis_Instance","EC2 Instance","aws",2,3,1,0,0,10,174,486,34,"381491835557","aws-prd-mswnet - 381491835557","i-011b3622ef2aabb13","ap-northeast-2","AWS Seoul",
"ec2-dev-aibzc-med-az2a-03","EC2 Instance","aws",4,1,1,0,0,10,154,2433,1362,"654654503693","aws-dev-mvoip070 - 654654503693","i-062efb6f143027bf4","ap-northeast-2","AWS Seoul",
"ec2-dev-uplustvmoa-bastion-az2a","EC2 Instance","aws",0,4,2,0,0,30,756,2261,115,"135933998448","aws-dev-uplustvmoa - 135933998448","i-025d31afcc484554b","ap-northeast-2","AWS Seoul",
"ec2-dev-uplustvmoa-bastion-az2c","EC2 Instance","aws",0,4,2,0,0,23,642,2043,97,"135933998448","aws-dev-uplustvmoa - 135933998448","i-01d0469a689e9294b","ap-northeast-2","AWS Seoul",
"ec2-dev-livc-media","EC2 Instance","aws",3,2,1,0,0,7,146,449,34,"240297559337","U+Liveclass_DevEx - 240297559337","i-0a333fb68a65ae532","ap-northeast-2","AWS Seoul",
"bastion-selvasai","EC2 Instance","aws",0,4,2,0,0,2,33,967,56,"932507484725","aws-AICC-bmt - 932507484725","i-011c7f0e743fe2208","ap-northeast-2","AWS Seoul",
"bastion-bridgetec","EC2 Instance","aws",0,4,2,0,0,2,33,967,56,"932507484725","aws-AICC-bmt - 932507484725","i-0b8d20435598c6fc5","ap-northeast-2","AWS Seoul",
"bastion-rapeech","EC2 Instance","aws",0,4,2,0,0,2,33,967,56,"932507484725","aws-AICC-bmt - 932507484725","i-0805c3d7c997afc57","ap-northeast-2","AWS Seoul",
"kokfit-Bastion","EC2 Instance","aws",0,4,2,0,0,0,223,756,60,"759727668558","onnetsolution - 759727668558","i-0bd835619e4d5a503","ap-northeast-2","AWS Seoul",
"ec2-stg-temp-bas","EC2 Instance","aws",0,3,2,0,1,38,337,903,47,"803484623785","aws-stg-spam - 803484623785","i-0cea144085ac7c155","ap-northeast-2","AWS Seoul",
"packer-clccd_ivr-was_apnortheast2-x86_64","EC2 Instance","aws",0,4,2,0,0,96,272,237,41,"590184057287","aws-itmod-releng - 590184057287","i-0df9b92a6f19e6f08","ap-northeast-2","AWS Seoul",
"ec2-prd-aibzc-med-az2c-02","EC2 Instance","aws",4,1,1,0,0,23,184,2464,1377,"905418323166","aws-prd-mvoip070 - 905418323166","i-0151832facb293d92","ap-northeast-2","AWS Seoul",
"ec2-prd-aibzc-med-az2a-03","EC2 Instance","aws",4,1,1,0,0,23,183,2464,1377,"905418323166","aws-prd-mvoip070 - 905418323166","i-05880d0ddb1005027","ap-northeast-2","AWS Seoul",
"ec2-prd-aibzc-med-az2a-01","EC2 Instance","aws",4,1,1,0,0,25,197,2473,1377,"905418323166","aws-prd-mvoip070 - 905418323166","i-02cb668298354d9e1","ap-northeast-2","AWS Seoul",
"ec2-prd-livc-bastion","EC2 Instance","aws",0,4,2,0,0,45,795,1432,240,"105245712681","eduworks - 105245712681","i-0053373928cc9f705","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-stg-extgw-v357","EC2 Instance","aws",5,1,0,0,0,7,98,1614,84,"832627517726","aws-net-iptv - 832627517726","i-026a43480cb83b63a","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-stp-extgw-v287","EC2 Instance","aws",5,1,0,0,0,7,97,1614,84,"832627517726","aws-net-iptv - 832627517726","i-0ecbd20150e223f5f","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-dev-extgw-v668","EC2 Instance","aws",5,1,0,0,0,9,102,1626,87,"832627517726","aws-net-iptv - 832627517726","i-05a48208e3fcd75aa","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-0d8b11bb2ea7e0fdd","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-04ff66f270df5aac8","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-0c39cfd11b1f22ac0","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-0e2406092931f5dba","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-0d8dce92d6e7ec2bc","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-0ef26c2357e49a0ac","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-0d9458096a0bd98cd","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-056bd7b345cf5e0a2","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-prd-extgw-v2-v122","EC2 Instance","aws",5,1,0,0,0,7,97,1614,87,"832627517726","aws-net-iptv - 832627517726","i-0dffaa6735238002d","ap-northeast-2","AWS Seoul",
"bifrost99-net-iptv-shd-extgw-v013","EC2 Instance","aws",5,1,0,0,0,7,96,1614,84,"832627517726","aws-net-iptv - 832627517726","i-0a71fafad6fcc0f5b","ap-northeast-2","AWS Seoul",
"bifrost-net-iptv-shd-extgw-v209","EC2 Instance","aws",5,1,0,0,0,7,96,1614,84,"832627517726","aws-net-iptv - 832627517726","i-0b341f5e327a1f896","ap-northeast-2","AWS Seoul",
"rabbi-net-iptv-dev-extgw-v085","EC2 Instance","aws",5,1,0,0,0,12,107,1638,85,"832627517726","aws-net-iptv - 832627517726","i-09faa4f986247b3b9","ap-northeast-2","AWS Seoul",
"ec2-az2c-luiot-ex1-coap2","EC2 Instance","aws",0,3,2,0,0,11,216,541,364,"501438500871","svcalliance2 - 501438500871","i-0680c199386ea7ec7","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-ex1-coap1","EC2 Instance","aws",0,3,2,0,0,11,216,541,364,"501438500871","svcalliance2 - 501438500871","i-0286703e4c8c16a16","ap-northeast-2","AWS Seoul",
"PRD-RCS-MAAP-BAS-A","EC2 Instance","aws",0,3,2,0,0,127,927,1142,221,"158060049443","RCSMaaP_PRD - 158060049443","i-0ad6ae40d346d152a","ap-northeast-2","AWS Seoul",
"ec2-qa-iptvuiscirpt-bst-az2c","EC2 Instance","aws",0,4,1,0,0,12,260,607,379,"797031953460","UISCRIPT - 797031953460","i-003874a37a52b835a","ap-northeast-2","AWS Seoul",
"bastion-sp_apnortheast2-v022","EC2 Instance","aws",0,3,2,0,0,0,0,0,0,"902336165138","svcprotoprd - 902336165138","i-0c8df8c01e74c3357","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-media-02-az2c","EC2 Instance","aws",3,1,1,0,0,22,212,589,51,"637423436679","aws-dev-mvoip010 - 637423436679","i-03b0c695c732ea72d","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-media-01-az2a","EC2 Instance","aws",3,1,1,0,0,22,218,605,51,"637423436679","aws-dev-mvoip010 - 637423436679","i-066decc5e74fdfa8a","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-media-02-az2c","EC2 Instance","aws",3,1,1,0,0,21,210,589,50,"654654395166","aws-stg-mvoip010 - 654654395166","i-08ea7ee1e096c931c","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-media-01-az2a","EC2 Instance","aws",3,1,1,0,0,21,210,589,50,"654654395166","aws-stg-mvoip010 - 654654395166","i-07194108fd4b775b2","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-media-05-az2a","EC2 Instance","aws",3,1,1,0,0,21,210,589,50,"654654395166","aws-stg-mvoip010 - 654654395166","i-0082a303530af7ff0","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-media-03-az2a","EC2 Instance","aws",3,1,1,0,0,21,210,589,53,"654654395166","aws-stg-mvoip010 - 654654395166","i-09b450719cf2a5af3","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-media-04-az2c","EC2 Instance","aws",3,1,1,0,0,21,210,589,50,"654654395166","aws-stg-mvoip010 - 654654395166","i-03edc5d7a939bb61a","ap-northeast-2","AWS Seoul",
"ec2-prd-aisb-voiceGW-02-az2c","EC2 Instance","aws",0,3,2,0,0,25,464,1152,162,"367846675615","aws-prd-aisb - 367846675615","i-076f3a0d187a48217","ap-northeast-2","AWS Seoul",
"ec2-prd-aisb-voiceGW-01-az2a","EC2 Instance","aws",0,3,2,0,0,27,469,1156,163,"367846675615","aws-prd-aisb - 367846675615","i-091c115cd2b05ef1e","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-prd-prometheus","EC2 Instance","aws",0,3,2,0,0,12,229,583,387,"743932516527","svcalliance3 - 743932516527","i-07f28548b3f84d27c","ap-northeast-2","AWS Seoul",
"tnict-sbc","EC2 Instance","aws",0,3,2,0,0,0,0,0,0,"932507484725","aws-AICC-bmt - 932507484725","i-03bcbe57a1969ed0c","ap-northeast-2","AWS Seoul",
"uplus-prod-dsm-manager-1","EC2 Instance","aws",0,3,2,0,0,8,242,654,483,"458446241212","uplus shared service - 458446241212","i-0a933e98f7ab01df6","ap-northeast-2","AWS Seoul",
"AI-CAR-AGENT-WEB-CLUSTER","EC2 Instance","aws",4,1,0,0,0,13,37,59,19,"654654537915","aws-dev-smtoy - 654654537915","i-0fac39040ff8e5300","ap-northeast-2","AWS Seoul",
"smrtcsapi-smrt_apnortheast2-v030","EC2 Instance","aws",4,1,0,0,0,5,98,237,22,"992382552008","aws-prd-smrtmb - 992382552008","i-0582feb19f66e7c1c","ap-northeast-2","AWS Seoul",
"smrtcsapi-smrt_apnortheast2-v030","EC2 Instance","aws",4,1,0,0,0,5,98,237,22,"992382552008","aws-prd-smrtmb - 992382552008","i-0f0de5f756e3a9bf5","ap-northeast-2","AWS Seoul",
"smrtcsapi-smrt_apnortheast2-v030","EC2 Instance","aws",4,1,0,0,0,5,98,237,22,"992382552008","aws-prd-smrtmb - 992382552008","i-0dd29f60806fb55e0","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-sip-gw-az2a-01","EC2 Instance","aws",4,1,0,0,0,9,177,2596,1408,"637423395933","aws-stg-mvoip070 - 637423395933","i-06ceab0c296c2dbf7","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-svc-az2a-01","EC2 Instance","aws",4,1,0,0,0,16,148,2151,1194,"637423395933","aws-stg-mvoip070 - 637423395933","i-0113d93ce285919b1","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-sip-gw-az2c-02","EC2 Instance","aws",4,1,0,0,0,7,148,2505,1364,"637423395933","aws-stg-mvoip070 - 637423395933","i-0ba7785d9b25aaba1","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-adm-az2a-01","EC2 Instance","aws",4,1,0,0,0,6,116,2168,1189,"637423395933","aws-stg-mvoip070 - 637423395933","i-02d28fc868baf234d","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-adm-az2c-02","EC2 Instance","aws",4,1,0,0,0,6,116,2167,1189,"637423395933","aws-stg-mvoip070 - 637423395933","i-020387135ff2ec3aa","ap-northeast-2","AWS Seoul",
"ec2-stg-aibzc-svc-az2c-02","EC2 Instance","aws",4,1,0,0,0,16,140,2161,1195,"637423395933","aws-stg-mvoip070 - 637423395933","i-05b96aa4916ee2ad6","ap-northeast-2","AWS Seoul",
"avaya-cm","EC2 Instance","aws",1,3,1,0,0,2,33,318,736,"932507484725","aws-AICC-bmt - 932507484725","i-0ebfdd103008305c0","ap-northeast-2","AWS Seoul",
"avaya-smgr","EC2 Instance","aws",1,3,1,0,0,68,280,545,748,"932507484725","aws-AICC-bmt - 932507484725","i-0205cd3476d6d7a35","ap-northeast-2","AWS Seoul",
"ec2-az01-prod-remocon","EC2 Instance","aws",4,1,0,0,0,8,860,2612,173,"881711242767","aws-prd-remoconApp - 881711242767","i-07b4869d8991041b4","ap-northeast-2","AWS Seoul",
"ec2-az01-prd-remocon-direct","EC2 Instance","aws",0,3,1,0,1,0,40,34,5,"881711242767","aws-prd-remoconApp - 881711242767","i-0004b7f3b0e1fc2e5","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-frontwas-az2c","EC2 Instance","aws",4,1,0,0,0,22,217,526,421,"329204419623","aws-prd-ccaas - 329204419623","i-086f495bd28beca2a","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-frontwas-az2a","EC2 Instance","aws",4,1,0,0,0,23,233,550,428,"329204419623","aws-prd-ccaas - 329204419623","i-0ff1d9dcb6a765a33","ap-northeast-2","AWS Seoul",
"ec2-az02-stg-remocon","EC2 Instance","aws",4,1,0,0,0,8,644,1854,163,"405320923448","aws-stg-remoconApp - 405320923448","i-0abf59811a8d29e26","ap-northeast-2","AWS Seoul",
"ec2-az01-stg-remocon","EC2 Instance","aws",4,1,0,0,0,11,678,1905,174,"405320923448","aws-stg-remoconApp - 405320923448","i-057fc206d6fb8eec8","ap-northeast-2","AWS Seoul",
"ec2-prd-aibzc-sip-gw-az2a-01","EC2 Instance","aws",4,1,0,0,0,24,228,2657,1440,"905418323166","aws-prd-mvoip070 - 905418323166","i-07b02b7a8a021be4b","ap-northeast-2","AWS Seoul",
